Date,IndexValue,Label
6/30/2005,0.499623955,SSMI Deeper (Forest)
7/31/2005,0.536783088,SSMI Deeper (Forest)
8/31/2005,0.883315829,SSMI Deeper (Forest)
9/30/2005,0.716135645,SSMI Deeper (Forest)
10/31/2005,0.418431406,SSMI Deeper (Forest)
11/30/2005,0.145989849,SSMI Deeper (Forest)
12/31/2005,-0.017350911,SSMI Deeper (Forest)
1/31/2006,0.037779835,SSMI Deeper (Forest)
2/28/2006,-0.21005604,SSMI Deeper (Forest)
3/31/2006,-0.510845616,SSMI Deeper (Forest)
4/30/2006,-0.411217515,SSMI Deeper (Forest)
5/31/2006,-0.443493913,SSMI Deeper (Forest)
6/30/2006,-0.351165585,SSMI Deeper (Forest)
7/31/2006,-1.223399459,SSMI Deeper (Forest)
8/31/2006,-1.344967457,SSMI Deeper (Forest)
9/30/2006,-1.226655835,SSMI Deeper (Forest)
10/31/2006,-1.562348255,SSMI Deeper (Forest)
11/30/2006,-1.791678794,SSMI Deeper (Forest)
12/31/2006,-2.102366743,SSMI Deeper (Forest)
1/31/2007,-1.825058444,SSMI Deeper (Forest)
2/28/2007,-0.469663074,SSMI Deeper (Forest)
3/31/2007,0.062011244,SSMI Deeper (Forest)
4/30/2007,0.251183411,SSMI Deeper (Forest)
5/31/2007,1.269528197,SSMI Deeper (Forest)
6/30/2007,1.968398728,SSMI Deeper (Forest)
7/31/2007,1.283063935,SSMI Deeper (Forest)
8/31/2007,0.629163317,SSMI Deeper (Forest)
9/30/2007,1.099883487,SSMI Deeper (Forest)
10/31/2007,1.165398344,SSMI Deeper (Forest)
11/30/2007,0.817292115,SSMI Deeper (Forest)
12/31/2007,0.692833526,SSMI Deeper (Forest)
1/31/2008,0.95085979,SSMI Deeper (Forest)
2/29/2008,1.666237843,SSMI Deeper (Forest)
3/31/2008,1.432054724,SSMI Deeper (Forest)
4/30/2008,1.961316057,SSMI Deeper (Forest)
5/31/2008,2.399925062,SSMI Deeper (Forest)
6/30/2008,0.674640974,SSMI Deeper (Forest)
7/31/2008,-0.368244956,SSMI Deeper (Forest)
8/31/2008,-0.778552926,SSMI Deeper (Forest)
9/30/2008,-0.531681895,SSMI Deeper (Forest)
10/31/2008,-0.362632516,SSMI Deeper (Forest)
11/30/2008,0.005324366,SSMI Deeper (Forest)
12/31/2008,0.153509513,SSMI Deeper (Forest)
1/31/2009,-0.145775678,SSMI Deeper (Forest)
2/28/2009,-0.711131896,SSMI Deeper (Forest)
3/31/2009,-0.720223058,SSMI Deeper (Forest)
4/30/2009,-0.806836335,SSMI Deeper (Forest)
5/31/2009,-1.075295297,SSMI Deeper (Forest)
6/30/2009,0.779903659,SSMI Deeper (Forest)
7/31/2009,1.667099799,SSMI Deeper (Forest)
8/31/2009,0.72392102,SSMI Deeper (Forest)
9/30/2009,0.291525555,SSMI Deeper (Forest)
10/31/2009,0.326851718,SSMI Deeper (Forest)
11/30/2009,0.743192138,SSMI Deeper (Forest)
12/31/2009,0.828362845,SSMI Deeper (Forest)
1/31/2010,0.830502246,SSMI Deeper (Forest)
2/28/2010,0.374387256,SSMI Deeper (Forest)
3/31/2010,-0.118211131,SSMI Deeper (Forest)
4/30/2010,-0.450338422,SSMI Deeper (Forest)
5/31/2010,0.482181655,SSMI Deeper (Forest)
6/30/2010,1.821458125,SSMI Deeper (Forest)
7/31/2010,0.854312233,SSMI Deeper (Forest)
8/31/2010,2.079347659,SSMI Deeper (Forest)
9/30/2010,2.440312023,SSMI Deeper (Forest)
10/31/2010,2.300713054,SSMI Deeper (Forest)
11/30/2010,2.101703751,SSMI Deeper (Forest)
12/31/2010,1.890462774,SSMI Deeper (Forest)
1/31/2011,1.633011766,SSMI Deeper (Forest)
2/28/2011,1.440396485,SSMI Deeper (Forest)
3/31/2011,1.535812829,SSMI Deeper (Forest)
4/30/2011,1.128119206,SSMI Deeper (Forest)
5/31/2011,0.290831857,SSMI Deeper (Forest)
6/30/2011,-0.716060446,SSMI Deeper (Forest)
7/31/2011,0.62859497,SSMI Deeper (Forest)
8/31/2011,1.911508676,SSMI Deeper (Forest)
9/30/2011,1.829429605,SSMI Deeper (Forest)
10/31/2011,1.805269749,SSMI Deeper (Forest)
11/30/2011,1.42537208,SSMI Deeper (Forest)
12/31/2011,1.0820963,SSMI Deeper (Forest)
1/31/2012,1.147156358,SSMI Deeper (Forest)
2/29/2012,1.109638847,SSMI Deeper (Forest)
3/31/2012,0.614571766,SSMI Deeper (Forest)
4/30/2012,0.132489708,SSMI Deeper (Forest)
5/31/2012,0.122751771,SSMI Deeper (Forest)
6/30/2012,0.080265476,SSMI Deeper (Forest)
7/31/2012,1.05019078,SSMI Deeper (Forest)
8/31/2012,0.476325962,SSMI Deeper (Forest)
9/30/2012,0.242597082,SSMI Deeper (Forest)
10/31/2012,-0.05419191,SSMI Deeper (Forest)
11/30/2012,-0.358857033,SSMI Deeper (Forest)
12/31/2012,-0.122697211,SSMI Deeper (Forest)
1/31/2013,-0.280990547,SSMI Deeper (Forest)
2/28/2013,-0.368090717,SSMI Deeper (Forest)
3/31/2013,-0.743320211,SSMI Deeper (Forest)
4/30/2013,-0.898082454,SSMI Deeper (Forest)
5/31/2013,-0.723344302,SSMI Deeper (Forest)
6/30/2013,1.335348689,SSMI Deeper (Forest)
7/31/2013,1.536982752,SSMI Deeper (Forest)
8/31/2013,0.287830103,SSMI Deeper (Forest)
9/30/2013,0.078725042,SSMI Deeper (Forest)
10/31/2013,-0.115921163,SSMI Deeper (Forest)
11/30/2013,0.032804132,SSMI Deeper (Forest)
12/31/2013,0.141455793,SSMI Deeper (Forest)
1/31/2014,-0.071295176,SSMI Deeper (Forest)
2/28/2014,-0.502889648,SSMI Deeper (Forest)
3/31/2014,-1.117358621,SSMI Deeper (Forest)
4/30/2014,-1.829979109,SSMI Deeper (Forest)
5/31/2014,-1.461990672,SSMI Deeper (Forest)
6/30/2014,-0.099471757,SSMI Deeper (Forest)
7/31/2014,-0.018604106,SSMI Deeper (Forest)
8/31/2014,1.087940025,SSMI Deeper (Forest)
9/30/2014,1.086296233,SSMI Deeper (Forest)
10/31/2014,0.64489243,SSMI Deeper (Forest)
11/30/2014,0.217825885,SSMI Deeper (Forest)
12/31/2014,-0.125609907,SSMI Deeper (Forest)
1/31/2015,0.020528299,SSMI Deeper (Forest)
2/28/2015,0.034334159,SSMI Deeper (Forest)
3/31/2015,-0.388455398,SSMI Deeper (Forest)
4/30/2015,-0.583733928,SSMI Deeper (Forest)
5/31/2015,-0.464419464,SSMI Deeper (Forest)
6/30/2015,-0.597496578,SSMI Deeper (Forest)
7/31/2015,-0.976628791,SSMI Deeper (Forest)
8/31/2015,-1.268484153,SSMI Deeper (Forest)
9/30/2015,-1.303769445,SSMI Deeper (Forest)
10/31/2015,-1.037776324,SSMI Deeper (Forest)
11/30/2015,-0.439010355,SSMI Deeper (Forest)
12/31/2015,0.140245411,SSMI Deeper (Forest)
1/31/2016,-0.002613197,SSMI Deeper (Forest)
2/29/2016,-0.254795958,SSMI Deeper (Forest)
3/31/2016,-0.329249477,SSMI Deeper (Forest)
4/30/2016,-0.595260318,SSMI Deeper (Forest)
5/31/2016,-1.043400076,SSMI Deeper (Forest)
6/30/2016,-1.075856067,SSMI Deeper (Forest)
7/31/2016,-0.587725494,SSMI Deeper (Forest)
8/31/2016,-0.513780133,SSMI Deeper (Forest)
9/30/2016,-0.619880762,SSMI Deeper (Forest)
10/31/2016,-0.821270374,SSMI Deeper (Forest)
11/30/2016,-0.863010483,SSMI Deeper (Forest)
12/31/2016,-0.837918144,SSMI Deeper (Forest)
1/31/2017,-0.623255492,SSMI Deeper (Forest)
2/28/2017,-1.164915201,SSMI Deeper (Forest)
3/31/2017,-1.252932588,SSMI Deeper (Forest)
4/30/2017,-1.272634352,SSMI Deeper (Forest)
5/31/2017,-0.860333383,SSMI Deeper (Forest)
6/30/2017,-0.823121511,SSMI Deeper (Forest)
7/31/2017,0.936344311,SSMI Deeper (Forest)
8/31/2017,1.113218561,SSMI Deeper (Forest)
9/30/2017,0.838477115,SSMI Deeper (Forest)
10/31/2017,0.600439671,SSMI Deeper (Forest)
11/30/2017,0.792747522,SSMI Deeper (Forest)
12/31/2017,0.806407265,SSMI Deeper (Forest)
1/31/2018,0.73416499,SSMI Deeper (Forest)
2/28/2018,0.644477696,SSMI Deeper (Forest)
3/31/2018,0.52875545,SSMI Deeper (Forest)
4/30/2018,0.335220049,SSMI Deeper (Forest)
5/31/2018,-0.502205066,SSMI Deeper (Forest)
6/30/2018,-1.43907402,SSMI Deeper (Forest)
7/31/2018,-1.2346958,SSMI Deeper (Forest)
8/31/2018,-1.000927732,SSMI Deeper (Forest)
9/30/2018,-1.315483909,SSMI Deeper (Forest)
10/31/2018,-1.710456403,SSMI Deeper (Forest)
11/30/2018,-2.075289177,SSMI Deeper (Forest)
12/31/2018,-2.258512688,SSMI Deeper (Forest)
1/31/2019,-2.344802128,SSMI Deeper (Forest)
2/28/2019,-2.565054316,SSMI Deeper (Forest)
3/31/2019,-2.077595763,SSMI Deeper (Forest)
4/30/2019,-1.762678663,SSMI Deeper (Forest)
5/31/2019,-1.790805108,SSMI Deeper (Forest)
6/30/2019,-1.578541292,SSMI Deeper (Forest)
7/31/2019,-1.790793461,SSMI Deeper (Forest)
8/31/2019,-0.757199366,SSMI Deeper (Forest)
9/30/2019,-0.874914094,SSMI Deeper (Forest)
10/31/2019,-0.380349056,SSMI Deeper (Forest)
11/30/2019,-0.13286602,SSMI Deeper (Forest)
12/31/2019,-0.081972697,SSMI Deeper (Forest)
1/31/2020,-0.276811362,SSMI Deeper (Forest)
2/29/2020,0.2295336,SSMI Deeper (Forest)
3/31/2020,0.759962748,SSMI Deeper (Forest)
4/30/2020,0.531255042,SSMI Deeper (Forest)
5/31/2020,0.191898366,SSMI Deeper (Forest)
6/30/2020,-0.137375621,SSMI Deeper (Forest)
7/31/2020,-0.154475331,SSMI Deeper (Forest)
8/31/2020,-0.664197783,SSMI Deeper (Forest)
9/30/2020,-0.775468436,SSMI Deeper (Forest)
10/31/2020,-0.120421253,SSMI Deeper (Forest)
11/30/2020,0.467546305,SSMI Deeper (Forest)
12/31/2020,0.240093156,SSMI Deeper (Forest)
1/31/2021,0.089774117,SSMI Deeper (Forest)
2/28/2021,-0.084261231,SSMI Deeper (Forest)
3/31/2021,-0.184401904,SSMI Deeper (Forest)
4/30/2021,-0.197780365,SSMI Deeper (Forest)
5/31/2021,0.413858717,SSMI Deeper (Forest)
6/30/2021,-0.083481377,SSMI Deeper (Forest)
7/31/2021,-0.180527058,SSMI Deeper (Forest)
8/31/2021,-0.450393097,SSMI Deeper (Forest)
9/30/2021,-0.134050087,SSMI Deeper (Forest)
10/31/2021,-0.267790713,SSMI Deeper (Forest)
11/30/2021,-0.214691842,SSMI Deeper (Forest)
12/31/2021,-0.167592204,SSMI Deeper (Forest)
1/31/2022,-0.198894457,SSMI Deeper (Forest)
2/28/2022,-0.526612066,SSMI Deeper (Forest)
3/31/2022,-0.522803213,SSMI Deeper (Forest)
4/30/2022,-0.47820813,SSMI Deeper (Forest)
5/31/2022,-0.754692855,SSMI Deeper (Forest)
6/30/2022,-1.091820883,SSMI Deeper (Forest)
7/31/2022,-1.413962636,SSMI Deeper (Forest)
8/31/2022,-1.491295847,SSMI Deeper (Forest)
9/30/2022,-1.494713913,SSMI Deeper (Forest)
10/31/2022,-1.604175241,SSMI Deeper (Forest)
11/30/2022,-1.75584414,SSMI Deeper (Forest)
12/31/2022,-1.895370421,SSMI Deeper (Forest)
1/31/2023,-1.290903755,SSMI Deeper (Forest)
2/28/2023,-1.018892412,SSMI Deeper (Forest)
3/31/2023,-0.62711855,SSMI Deeper (Forest)
4/30/2023,0.502634454,SSMI Deeper (Forest)
5/31/2023,1.271185196,SSMI Deeper (Forest)
6/30/2023,0.23439653,SSMI Deeper (Forest)
7/31/2023,-0.186469588,SSMI Deeper (Forest)
8/31/2023,0.002585855,SSMI Deeper (Forest)
9/30/2023,-0.010551983,SSMI Deeper (Forest)
10/31/2023,-0.132820028,SSMI Deeper (Forest)
11/30/2023,0.672667833,SSMI Deeper (Forest)
12/31/2023,0.979414311,SSMI Deeper (Forest)
1/31/2024,1.655318833,SSMI Deeper (Forest)
2/29/2024,1.805012751,SSMI Deeper (Forest)
3/31/2024,1.823085748,SSMI Deeper (Forest)
4/30/2024,1.493718284,SSMI Deeper (Forest)
5/31/2024,0.579553725,SSMI Deeper (Forest)
6/30/2024,-0.006543374,SSMI Deeper (Forest)
7/31/2024,0.568780559,SSMI Deeper (Forest)
8/31/2024,0.440390837,SSMI Deeper (Forest)
9/30/2024,0.064878817,SSMI Deeper (Forest)
10/31/2024,-0.089940973,SSMI Deeper (Forest)
11/30/2024,-0.368836378,SSMI Deeper (Forest)
12/31/2024,-0.015618575,SSMI Deeper (Forest)
1/31/2000,-0.343757677,SSMI Upper (Crop)
2/29/2000,0.464192792,SSMI Upper (Crop)
3/31/2000,1.829817378,SSMI Upper (Crop)
4/30/2000,0.833003464,SSMI Upper (Crop)
5/31/2000,-2.050893393,SSMI Upper (Crop)
6/30/2000,-2.279277658,SSMI Upper (Crop)
7/31/2000,-1.500373196,SSMI Upper (Crop)
8/31/2000,-0.047654996,SSMI Upper (Crop)
9/30/2000,1.419388751,SSMI Upper (Crop)
10/31/2000,-0.614579152,SSMI Upper (Crop)
11/30/2000,-1.481615863,SSMI Upper (Crop)
12/31/2000,0.297179808,SSMI Upper (Crop)
1/31/2001,-0.167941429,SSMI Upper (Crop)
2/28/2001,0.066564677,SSMI Upper (Crop)
3/31/2001,0.974513209,SSMI Upper (Crop)
4/30/2001,1.165843454,SSMI Upper (Crop)
5/31/2001,0.42696034,SSMI Upper (Crop)
6/30/2001,0.689415427,SSMI Upper (Crop)
7/31/2001,-0.883194925,SSMI Upper (Crop)
8/31/2001,-0.812614935,SSMI Upper (Crop)
9/30/2001,1.528631163,SSMI Upper (Crop)
10/31/2001,0.833049642,SSMI Upper (Crop)
11/30/2001,-0.434406142,SSMI Upper (Crop)
12/31/2001,0.32345124,SSMI Upper (Crop)
1/31/2002,-0.076948239,SSMI Upper (Crop)
2/28/2002,1.762716948,SSMI Upper (Crop)
3/31/2002,1.543445037,SSMI Upper (Crop)
4/30/2002,1.096679442,SSMI Upper (Crop)
5/31/2002,1.397603442,SSMI Upper (Crop)
6/30/2002,0.581371263,SSMI Upper (Crop)
7/31/2002,0.377794611,SSMI Upper (Crop)
8/31/2002,1.059272996,SSMI Upper (Crop)
9/30/2002,-0.27821943,SSMI Upper (Crop)
10/31/2002,1.202170007,SSMI Upper (Crop)
11/30/2002,1.184216972,SSMI Upper (Crop)
12/31/2002,-0.132831955,SSMI Upper (Crop)
1/31/2003,0.369431032,SSMI Upper (Crop)
2/28/2003,-1.061323891,SSMI Upper (Crop)
3/31/2003,-0.763851854,SSMI Upper (Crop)
4/30/2003,-0.719823389,SSMI Upper (Crop)
5/31/2003,-0.665053061,SSMI Upper (Crop)
6/30/2003,-0.083096364,SSMI Upper (Crop)
7/31/2003,0.192279452,SSMI Upper (Crop)
8/31/2003,-0.435800187,SSMI Upper (Crop)
9/30/2003,0.442924879,SSMI Upper (Crop)
10/31/2003,0.440303794,SSMI Upper (Crop)
11/30/2003,-0.202712211,SSMI Upper (Crop)
12/31/2003,0.458287731,SSMI Upper (Crop)
1/31/2004,1.268982755,SSMI Upper (Crop)
2/29/2004,0.084487954,SSMI Upper (Crop)
3/31/2004,-1.141623303,SSMI Upper (Crop)
4/30/2004,0.130908196,SSMI Upper (Crop)
5/31/2004,0.516507532,SSMI Upper (Crop)
6/30/2004,0.459095695,SSMI Upper (Crop)
7/31/2004,1.057390914,SSMI Upper (Crop)
8/31/2004,-0.390801914,SSMI Upper (Crop)
9/30/2004,-0.387047686,SSMI Upper (Crop)
10/31/2004,-0.22708885,SSMI Upper (Crop)
11/30/2004,0.934828185,SSMI Upper (Crop)
12/31/2004,0.064417972,SSMI Upper (Crop)
1/31/2005,-1.115787928,SSMI Upper (Crop)
2/28/2005,0.199029469,SSMI Upper (Crop)
3/31/2005,-0.339923828,SSMI Upper (Crop)
4/30/2005,-1.440653954,SSMI Upper (Crop)
5/31/2005,1.135908577,SSMI Upper (Crop)
6/30/2005,0.260223229,SSMI Upper (Crop)
7/31/2005,1.024463735,SSMI Upper (Crop)
8/31/2005,0.969727005,SSMI Upper (Crop)
9/30/2005,-0.272401694,SSMI Upper (Crop)
10/31/2005,-0.133441949,SSMI Upper (Crop)
11/30/2005,-0.382455825,SSMI Upper (Crop)
12/31/2005,-0.226172803,SSMI Upper (Crop)
1/31/2006,-0.94008746,SSMI Upper (Crop)
2/28/2006,-0.23848765,SSMI Upper (Crop)
3/31/2006,-0.285884938,SSMI Upper (Crop)
4/30/2006,1.093806142,SSMI Upper (Crop)
5/31/2006,0.118364196,SSMI Upper (Crop)
6/30/2006,-0.22836516,SSMI Upper (Crop)
7/31/2006,-2.638611312,SSMI Upper (Crop)
8/31/2006,-0.064613064,SSMI Upper (Crop)
9/30/2006,-0.621094233,SSMI Upper (Crop)
10/31/2006,-2.40908329,SSMI Upper (Crop)
11/30/2006,-0.935592032,SSMI Upper (Crop)
12/31/2006,-2.033814086,SSMI Upper (Crop)
1/31/2007,1.091344668,SSMI Upper (Crop)
2/28/2007,1.506515547,SSMI Upper (Crop)
3/31/2007,1.255618929,SSMI Upper (Crop)
4/30/2007,-1.22323378,SSMI Upper (Crop)
5/31/2007,1.169755512,SSMI Upper (Crop)
6/30/2007,0.481361101,SSMI Upper (Crop)
7/31/2007,0.924181232,SSMI Upper (Crop)
8/31/2007,1.274081599,SSMI Upper (Crop)
9/30/2007,1.342739814,SSMI Upper (Crop)
10/31/2007,-0.263866185,SSMI Upper (Crop)
11/30/2007,-0.030223164,SSMI Upper (Crop)
12/31/2007,1.326064433,SSMI Upper (Crop)
1/31/2008,0.848879642,SSMI Upper (Crop)
2/29/2008,-1.08982632,SSMI Upper (Crop)
3/31/2008,1.152278159,SSMI Upper (Crop)
4/30/2008,1.817259594,SSMI Upper (Crop)
5/31/2008,-0.938509639,SSMI Upper (Crop)
6/30/2008,-1.920884407,SSMI Upper (Crop)
7/31/2008,-0.876647519,SSMI Upper (Crop)
8/31/2008,0.069742456,SSMI Upper (Crop)
9/30/2008,0.827813713,SSMI Upper (Crop)
10/31/2008,0.361732997,SSMI Upper (Crop)
11/30/2008,0.638376172,SSMI Upper (Crop)
12/31/2008,-0.58787595,SSMI Upper (Crop)
1/31/2009,-2.044960826,SSMI Upper (Crop)
2/28/2009,-0.749912416,SSMI Upper (Crop)
3/31/2009,0.6017864,SSMI Upper (Crop)
4/30/2009,-0.864110616,SSMI Upper (Crop)
5/31/2009,0.697744865,SSMI Upper (Crop)
6/30/2009,1.558658164,SSMI Upper (Crop)
7/31/2009,1.042259207,SSMI Upper (Crop)
8/31/2009,-0.786988521,SSMI Upper (Crop)
9/30/2009,-0.710478601,SSMI Upper (Crop)
10/31/2009,0.78147847,SSMI Upper (Crop)
11/30/2009,1.11254514,SSMI Upper (Crop)
12/31/2009,0.768333295,SSMI Upper (Crop)
1/31/2010,0.02803439,SSMI Upper (Crop)
2/28/2010,-0.781832664,SSMI Upper (Crop)
3/31/2010,-0.277037703,SSMI Upper (Crop)
4/30/2010,-0.196670586,SSMI Upper (Crop)
5/31/2010,1.746723407,SSMI Upper (Crop)
6/30/2010,-0.18695927,SSMI Upper (Crop)
7/31/2010,0.287670031,SSMI Upper (Crop)
8/31/2010,1.89911122,SSMI Upper (Crop)
9/30/2010,1.396635866,SSMI Upper (Crop)
10/31/2010,0.877308868,SSMI Upper (Crop)
11/30/2010,1.664274125,SSMI Upper (Crop)
12/31/2010,0.064818359,SSMI Upper (Crop)
1/31/2011,-0.962604288,SSMI Upper (Crop)
2/28/2011,0.772939902,SSMI Upper (Crop)
3/31/2011,-0.944487215,SSMI Upper (Crop)
4/30/2011,-0.92532797,SSMI Upper (Crop)
5/31/2011,-1.090085199,SSMI Upper (Crop)
6/30/2011,-0.230750948,SSMI Upper (Crop)
7/31/2011,1.495610278,SSMI Upper (Crop)
8/31/2011,0.806308585,SSMI Upper (Crop)
9/30/2011,1.788862509,SSMI Upper (Crop)
10/31/2011,0.508877702,SSMI Upper (Crop)
11/30/2011,-1.543504093,SSMI Upper (Crop)
12/31/2011,-0.525250327,SSMI Upper (Crop)
1/31/2012,1.928124231,SSMI Upper (Crop)
2/29/2012,-0.153138472,SSMI Upper (Crop)
3/31/2012,-1.145524018,SSMI Upper (Crop)
4/30/2012,0.462070025,SSMI Upper (Crop)
5/31/2012,0.29698584,SSMI Upper (Crop)
6/30/2012,0.646156379,SSMI Upper (Crop)
7/31/2012,1.074456356,SSMI Upper (Crop)
8/31/2012,-0.403509321,SSMI Upper (Crop)
9/30/2012,-0.357042195,SSMI Upper (Crop)
10/31/2012,-0.492145402,SSMI Upper (Crop)
11/30/2012,-0.568745432,SSMI Upper (Crop)
12/31/2012,-0.010433603,SSMI Upper (Crop)
1/31/2013,-0.69733515,SSMI Upper (Crop)
2/28/2013,-0.442676277,SSMI Upper (Crop)
3/31/2013,-0.121445404,SSMI Upper (Crop)
4/30/2013,0.2697863,SSMI Upper (Crop)
5/31/2013,0.317078921,SSMI Upper (Crop)
